"subplot_name","subplot_id","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","row_number","col_number","subplot_number"
"CU_ARS_2026_WOP_214_subplot_2","755903","CU_ARS_2026_WOP_214","TX21CAS2064","214","5","","1","11","14","2"
"CU_ARS_2026_WOP_214_subplot_3","755904","CU_ARS_2026_WOP_214","TX21CAS2064","214","5","","1","11","14","3"
"CU_ARS_2026_WOP_215_subplot_1","755554","CU_ARS_2026_WOP_215","NC21-6475","215","5","","1","11","15","1"
"CU_ARS_2026_WOP_215_subplot_2","755555","CU_ARS_2026_WOP_215","NC21-6475","215","5","","1","11","15","2"
"CU_ARS_2026_WOP_215_subplot_3","755556","CU_ARS_2026_WOP_215","NC21-6475","215","5","","1","11","15","3"
"CU_ARS_2026_WOP_216_subplot_1","756382","CU_ARS_2026_WOP_216","NC21-6475","216","5","","1","11","16","1"
"CU_ARS_2026_WOP_216_subplot_2","756383","CU_ARS_2026_WOP_216","NC21-6475","216","5","","1","11","16","2"
"CU_ARS_2026_WOP_216_subplot_3","756384","CU_ARS_2026_WOP_216","NC21-6475","216","5","","1","11","16","3"
"CU_ARS_2026_WOP_217_subplot_1","756424","CU_ARS_2026_WOP_217","NF12AS-73-4_3","217","5","","1","11","17","1"
"CU_ARS_2026_WOP_217_subplot_2","756425","CU_ARS_2026_WOP_217","NF12AS-73-4_3","217","5","","1","11","17","2"
"CU_ARS_2026_WOP_217_subplot_3","756426","CU_ARS_2026_WOP_217","NF12AS-73-4_3","217","5","","1","11","17","3"
"CU_ARS_2026_WOP_218_subplot_1","756316","CU_ARS_2026_WOP_218","NF12AS-73-4_3","218","5","","1","11","18","1"
"CU_ARS_2026_WOP_218_subplot_2","756317","CU_ARS_2026_WOP_218","NF12AS-73-4_3","218","5","","1","11","18","2"
"CU_ARS_2026_WOP_218_subplot_3","756318","CU_ARS_2026_WOP_218","NF12AS-73-4_3","218","5","","1","11","18","3"
"CU_ARS_2026_WOP_219_subplot_1","756532","CU_ARS_2026_WOP_219","OZARK|POGI","219","5","","1","11","19","1"
"CU_ARS_2026_WOP_219_subplot_2","756533","CU_ARS_2026_WOP_219","OZARK|POGI","219","5","","1","11","19","2"
"CU_ARS_2026_WOP_219_subplot_3","756534","CU_ARS_2026_WOP_219","OZARK|POGI","219","5","","1","11","19","3"
"CU_ARS_2026_WOP_220_subplot_1","756559","CU_ARS_2026_WOP_220","NO_OATS_PLANTED","220","5","","1","11","20","1"
"CU_ARS_2026_WOP_220_subplot_2","756560","CU_ARS_2026_WOP_220","NO_OATS_PLANTED","220","5","","1","11","20","2"
"CU_ARS_2026_WOP_220_subplot_3","756561","CU_ARS_2026_WOP_220","NO_OATS_PLANTED","220","5","","1","11","20","3"
"CU_ARS_2026_WOP_221_subplot_1","756379","CU_ARS_2026_WOP_221","FL17539-27","221","5","","1","12","20","1"
"CU_ARS_2026_WOP_221_subplot_2","756380","CU_ARS_2026_WOP_221","FL17539-27","221","5","","1","12","20","2"
"CU_ARS_2026_WOP_221_subplot_3","756381","CU_ARS_2026_WOP_221","FL17539-27","221","5","","1","12","20","3"
"CU_ARS_2026_WOP_222_subplot_1","755476","CU_ARS_2026_WOP_222","FL17539-27","222","5","","1","12","19","1"
"CU_ARS_2026_WOP_222_subplot_2","755477","CU_ARS_2026_WOP_222","FL17539-27","222","5","","1","12","19","2"
"CU_ARS_2026_WOP_222_subplot_3","755478","CU_ARS_2026_WOP_222","FL17539-27","222","5","","1","12","19","3"
"CU_ARS_2026_WOP_223_subplot_1","755602","CU_ARS_2026_WOP_223","M-311","223","5","","1","12","18","1"
"CU_ARS_2026_WOP_223_subplot_2","755603","CU_ARS_2026_WOP_223","M-311","223","5","","1","12","18","2"
"CU_ARS_2026_WOP_223_subplot_3","755604","CU_ARS_2026_WOP_223","M-311","223","5","","1","12","18","3"
"CU_ARS_2026_WOP_224_subplot_1","756025","CU_ARS_2026_WOP_224","M-311","224","5","","1","12","17","1"
"CU_ARS_2026_WOP_224_subplot_2","756026","CU_ARS_2026_WOP_224","M-311","224","5","","1","12","17","2"
"CU_ARS_2026_WOP_224_subplot_3","756027","CU_ARS_2026_WOP_224","M-311","224","5","","1","12","17","3"
"CU_ARS_2026_WOP_225_subplot_1","756385","CU_ARS_2026_WOP_225","NO_OATS_PLANTED","225","5","","1","12","16","1"
"CU_ARS_2026_WOP_225_subplot_2","756386","CU_ARS_2026_WOP_225","NO_OATS_PLANTED","225","5","","1","12","16","2"
"CU_ARS_2026_WOP_225_subplot_3","756387","CU_ARS_2026_WOP_225","NO_OATS_PLANTED","225","5","","1","12","16","3"
"CU_ARS_2026_WOP_226_subplot_1","755548","CU_ARS_2026_WOP_226","TX18OCS9125","226","5","","1","12","15","1"
"CU_ARS_2026_WOP_226_subplot_2","755549","CU_ARS_2026_WOP_226","TX18OCS9125","226","5","","1","12","15","2"
"CU_ARS_2026_WOP_226_subplot_3","755550","CU_ARS_2026_WOP_226","TX18OCS9125","226","5","","1","12","15","3"
"CU_ARS_2026_WOP_227_subplot_1","755686","CU_ARS_2026_WOP_227","TX18OCS9125","227","5","","1","12","14","1"
"CU_ARS_2026_WOP_227_subplot_2","755687","CU_ARS_2026_WOP_227","TX18OCS9125","227","5","","1","12","14","2"
"CU_ARS_2026_WOP_227_subplot_3","755688","CU_ARS_2026_WOP_227","TX18OCS9125","227","5","","1","12","14","3"
"CU_ARS_2026_WOP_228_subplot_1","755800","CU_ARS_2026_WOP_228","SCLA18110SSB-44-2","228","5","","1","12","13","1"
"CU_ARS_2026_WOP_228_subplot_2","755801","CU_ARS_2026_WOP_228","SCLA18110SSB-44-2","228","5","","1","12","13","2"
"CU_ARS_2026_WOP_228_subplot_3","755802","CU_ARS_2026_WOP_228","SCLA18110SSB-44-2","228","5","","1","12","13","3"
"CU_ARS_2026_WOP_229_subplot_1","755419","CU_ARS_2026_WOP_229","SCLA18110SSB-44-2","229","5","","1","12","12","1"
"CU_ARS_2026_WOP_229_subplot_2","755420","CU_ARS_2026_WOP_229","SCLA18110SSB-44-2","229","5","","1","12","12","2"
"CU_ARS_2026_WOP_229_subplot_3","755421","CU_ARS_2026_WOP_229","SCLA18110SSB-44-2","229","5","","1","12","12","3"
"CU_ARS_2026_WOP_230_subplot_1","755854","CU_ARS_2026_WOP_230","Gerard 227","230","5","","1","12","11","1"
"CU_ARS_2026_WOP_230_subplot_2","755855","CU_ARS_2026_WOP_230","Gerard 227","230","5","","1","12","11","2"
"CU_ARS_2026_WOP_230_subplot_3","755856","CU_ARS_2026_WOP_230","Gerard 227","230","5","","1","12","11","3"
"CU_ARS_2026_WOP_231_subplot_1","755809","CU_ARS_2026_WOP_231","Gerard 227","231","5","","1","12","10","1"
"CU_ARS_2026_WOP_231_subplot_2","755810","CU_ARS_2026_WOP_231","Gerard 227","231","5","","1","12","10","2"
"CU_ARS_2026_WOP_231_subplot_3","755811","CU_ARS_2026_WOP_231","Gerard 227","231","5","","1","12","10","3"
"CU_ARS_2026_WOP_232_subplot_1","756151","CU_ARS_2026_WOP_232","NC20-4402","232","5","","1","12","9","1"
"CU_ARS_2026_WOP_232_subplot_2","756152","CU_ARS_2026_WOP_232","NC20-4402","232","5","","1","12","9","2"
"CU_ARS_2026_WOP_232_subplot_3","756153","CU_ARS_2026_WOP_232","NC20-4402","232","5","","1","12","9","3"
"CU_ARS_2026_WOP_233_subplot_1","756319","CU_ARS_2026_WOP_233","NC20-4402","233","5","","1","12","8","1"
"CU_ARS_2026_WOP_233_subplot_2","756320","CU_ARS_2026_WOP_233","NC20-4402","233","5","","1","12","8","2"
"CU_ARS_2026_WOP_233_subplot_3","756321","CU_ARS_2026_WOP_233","NC20-4402","233","5","","1","12","8","3"
"CU_ARS_2026_WOP_234_subplot_1","755515","CU_ARS_2026_WOP_234","NC21-6492","234","5","","1","12","7","1"
"CU_ARS_2026_WOP_234_subplot_2","755516","CU_ARS_2026_WOP_234","NC21-6492","234","5","","1","12","7","2"
"CU_ARS_2026_WOP_234_subplot_3","755517","CU_ARS_2026_WOP_234","NC21-6492","234","5","","1","12","7","3"
"CU_ARS_2026_WOP_235_subplot_1","755812","CU_ARS_2026_WOP_235","NC21-6492","235","5","","1","12","6","1"
"CU_ARS_2026_WOP_235_subplot_2","755813","CU_ARS_2026_WOP_235","NC21-6492","235","5","","1","12","6","2"
"CU_ARS_2026_WOP_235_subplot_3","755814","CU_ARS_2026_WOP_235","NC21-6492","235","5","","1","12","6","3"
"CU_ARS_2026_WOP_236_subplot_1","756238","CU_ARS_2026_WOP_236","NF12AS-73-4_3","236","5","","1","12","5","1"
"CU_ARS_2026_WOP_236_subplot_2","756239","CU_ARS_2026_WOP_236","NF12AS-73-4_3","236","5","","1","12","5","2"
"CU_ARS_2026_WOP_236_subplot_3","756240","CU_ARS_2026_WOP_236","NF12AS-73-4_3","236","5","","1","12","5","3"
"CU_ARS_2026_WOP_237_subplot_1","756205","CU_ARS_2026_WOP_237","NF12AS-73-4_3","237","5","","1","12","4","1"
"CU_ARS_2026_WOP_237_subplot_2","756206","CU_ARS_2026_WOP_237","NF12AS-73-4_3","237","5","","1","12","4","2"
"CU_ARS_2026_WOP_237_subplot_3","756207","CU_ARS_2026_WOP_237","NF12AS-73-4_3","237","5","","1","12","4","3"
"CU_ARS_2026_WOP_238_subplot_1","756352","CU_ARS_2026_WOP_238","NC21-6497","238","5","","1","12","3","1"
"CU_ARS_2026_WOP_238_subplot_2","756353","CU_ARS_2026_WOP_238","NC21-6497","238","5","","1","12","3","2"
"CU_ARS_2026_WOP_238_subplot_3","756354","CU_ARS_2026_WOP_238","NC21-6497","238","5","","1","12","3","3"
"CU_ARS_2026_WOP_239_subplot_1","756118","CU_ARS_2026_WOP_239","NC21-6497","239","5","","1","12","2","1"
"CU_ARS_2026_WOP_239_subplot_2","756119","CU_ARS_2026_WOP_239","NC21-6497","239","5","","1","12","2","2"
"CU_ARS_2026_WOP_239_subplot_3","756120","CU_ARS_2026_WOP_239","NC21-6497","239","5","","1","12","2","3"
"CU_ARS_2026_WOP_240_subplot_1","755470","CU_ARS_2026_WOP_240","NC21-6511","240","5","","1","12","1","1"
"CU_ARS_2026_WOP_240_subplot_2","755471","CU_ARS_2026_WOP_240","NC21-6511","240","5","","1","12","1","2"
"CU_ARS_2026_WOP_240_subplot_3","755472","CU_ARS_2026_WOP_240","NC21-6511","240","5","","1","12","1","3"
"CU_ARS_2026_WOP_241_subplot_1","755647","CU_ARS_2026_WOP_241","NC21-6511","241","5","","1","13","1","1"
"CU_ARS_2026_WOP_241_subplot_2","755648","CU_ARS_2026_WOP_241","NC21-6511","241","5","","1","13","1","2"
"CU_ARS_2026_WOP_241_subplot_3","755649","CU_ARS_2026_WOP_241","NC21-6511","241","5","","1","13","1","3"
"CU_ARS_2026_WOP_242_subplot_1","756547","CU_ARS_2026_WOP_242","NF13-4214-4_5","242","5","","1","13","2","1"
"CU_ARS_2026_WOP_242_subplot_2","756548","CU_ARS_2026_WOP_242","NF13-4214-4_5","242","5","","1","13","2","2"
"CU_ARS_2026_WOP_242_subplot_3","756549","CU_ARS_2026_WOP_242","NF13-4214-4_5","242","5","","1","13","2","3"
"CU_ARS_2026_WOP_243_subplot_1","756415","CU_ARS_2026_WOP_243","NF13-4214-4_5","243","5","","1","13","3","1"
"CU_ARS_2026_WOP_243_subplot_2","756416","CU_ARS_2026_WOP_243","NF13-4214-4_5","243","5","","1","13","3","2"
"CU_ARS_2026_WOP_243_subplot_3","756417","CU_ARS_2026_WOP_243","NF13-4214-4_5","243","5","","1","13","3","3"
"CU_ARS_2026_WOP_244_subplot_1","755974","CU_ARS_2026_WOP_244","TX20CAS1071","244","5","","1","13","4","1"
"CU_ARS_2026_WOP_244_subplot_2","755975","CU_ARS_2026_WOP_244","TX20CAS1071","244","5","","1","13","4","2"
"CU_ARS_2026_WOP_244_subplot_3","755976","CU_ARS_2026_WOP_244","TX20CAS1071","244","5","","1","13","4","3"
"CU_ARS_2026_WOP_245_subplot_1","755650","CU_ARS_2026_WOP_245","TX20CAS1071","245","5","","1","13","5","1"
"CU_ARS_2026_WOP_245_subplot_2","755651","CU_ARS_2026_WOP_245","TX20CAS1071","245","5","","1","13","5","2"
"CU_ARS_2026_WOP_245_subplot_3","755652","CU_ARS_2026_WOP_245","TX20CAS1071","245","5","","1","13","5","3"
"CU_ARS_2026_WOP_246_subplot_1","756454","CU_ARS_2026_WOP_246","NF13-4083-4_6","246","5","","1","13","6","1"
"CU_ARS_2026_WOP_246_subplot_2","756455","CU_ARS_2026_WOP_246","NF13-4083-4_6","246","5","","1","13","6","2"
"CU_ARS_2026_WOP_246_subplot_3","756456","CU_ARS_2026_WOP_246","NF13-4083-4_6","246","5","","1","13","6","3"
"CU_ARS_2026_WOP_247_subplot_1","756343","CU_ARS_2026_WOP_247","NF13-4083-4_6","247","5","","1","13","7","1"
"CU_ARS_2026_WOP_247_subplot_2","756344","CU_ARS_2026_WOP_247","NF13-4083-4_6","247","5","","1","13","7","2"
"CU_ARS_2026_WOP_247_subplot_3","756345","CU_ARS_2026_WOP_247","NF13-4083-4_6","247","5","","1","13","7","3"
"CU_ARS_2026_WOP_248_subplot_1","756199","CU_ARS_2026_WOP_248","NC20-4526","248","5","","1","13","8","1"
"CU_ARS_2026_WOP_248_subplot_2","756200","CU_ARS_2026_WOP_248","NC20-4526","248","5","","1","13","8","2"
"CU_ARS_2026_WOP_248_subplot_3","756201","CU_ARS_2026_WOP_248","NC20-4526","248","5","","1","13","8","3"
"CU_ARS_2026_WOP_249_subplot_1","756586","CU_ARS_2026_WOP_249","NC20-4526","249","5","","1","13","9","1"
"CU_ARS_2026_WOP_249_subplot_2","756587","CU_ARS_2026_WOP_249","NC20-4526","249","5","","1","13","9","2"
"CU_ARS_2026_WOP_249_subplot_3","756588","CU_ARS_2026_WOP_249","NC20-4526","249","5","","1","13","9","3"
"CU_ARS_2026_WOP_250_subplot_1","755533","CU_ARS_2026_WOP_250","LA20050SBSB-1-1","250","5","","1","13","10","1"
"CU_ARS_2026_WOP_250_subplot_2","755534","CU_ARS_2026_WOP_250","LA20050SBSB-1-1","250","5","","1","13","10","2"
"CU_ARS_2026_WOP_250_subplot_3","755535","CU_ARS_2026_WOP_250","LA20050SBSB-1-1","250","5","","1","13","10","3"
"CU_ARS_2026_WOP_251_subplot_1","755569","CU_ARS_2026_WOP_251","LA20050SBSB-1-1","251","5","","1","13","11","1"
"CU_ARS_2026_WOP_251_subplot_2","755570","CU_ARS_2026_WOP_251","LA20050SBSB-1-1","251","5","","1","13","11","2"
"CU_ARS_2026_WOP_251_subplot_3","755571","CU_ARS_2026_WOP_251","LA20050SBSB-1-1","251","5","","1","13","11","3"
"CU_ARS_2026_WOP_252_subplot_1","756484","CU_ARS_2026_WOP_252","LA20053SBSB-27-1","252","5","","1","13","12","1"
"CU_ARS_2026_WOP_252_subplot_2","756485","CU_ARS_2026_WOP_252","LA20053SBSB-27-1","252","5","","1","13","12","2"
"CU_ARS_2026_WOP_252_subplot_3","756486","CU_ARS_2026_WOP_252","LA20053SBSB-27-1","252","5","","1","13","12","3"
"CU_ARS_2026_WOP_253_subplot_1","756346","CU_ARS_2026_WOP_253","LA20053SBSB-27-1","253","5","","1","13","13","1"
"CU_ARS_2026_WOP_253_subplot_2","756347","CU_ARS_2026_WOP_253","LA20053SBSB-27-1","253","5","","1","13","13","2"
"CU_ARS_2026_WOP_253_subplot_3","756348","CU_ARS_2026_WOP_253","LA20053SBSB-27-1","253","5","","1","13","13","3"
"CU_ARS_2026_WOP_254_subplot_1","755890","CU_ARS_2026_WOP_254","TX18OCS9061","254","6","","1","13","14","1"
"CU_ARS_2026_WOP_254_subplot_2","755891","CU_ARS_2026_WOP_254","TX18OCS9061","254","6","","1","13","14","2"
"CU_ARS_2026_WOP_254_subplot_3","755892","CU_ARS_2026_WOP_254","TX18OCS9061","254","6","","1","13","14","3"
"CU_ARS_2026_WOP_255_subplot_1","755566","CU_ARS_2026_WOP_255","TX18OCS9061","255","6","","1","13","15","1"
"CU_ARS_2026_WOP_255_subplot_2","755567","CU_ARS_2026_WOP_255","TX18OCS9061","255","6","","1","13","15","2"
"CU_ARS_2026_WOP_255_subplot_3","755568","CU_ARS_2026_WOP_255","TX18OCS9061","255","6","","1","13","15","3"
"CU_ARS_2026_WOP_256_subplot_1","756391","CU_ARS_2026_WOP_256","FLLA17088-61","256","6","","1","13","16","1"
"CU_ARS_2026_WOP_256_subplot_2","756392","CU_ARS_2026_WOP_256","FLLA17088-61","256","6","","1","13","16","2"
"CU_ARS_2026_WOP_256_subplot_3","756393","CU_ARS_2026_WOP_256","FLLA17088-61","256","6","","1","13","16","3"
"CU_ARS_2026_WOP_257_subplot_1","756409","CU_ARS_2026_WOP_257","FLLA17088-61","257","6","","1","13","17","1"
"CU_ARS_2026_WOP_257_subplot_2","756410","CU_ARS_2026_WOP_257","FLLA17088-61","257","6","","1","13","17","2"
"CU_ARS_2026_WOP_257_subplot_3","756411","CU_ARS_2026_WOP_257","FLLA17088-61","257","6","","1","13","17","3"
"CU_ARS_2026_WOP_258_subplot_1","756283","CU_ARS_2026_WOP_258","NC09-4503N","258","6","","1","13","18","1"
"CU_ARS_2026_WOP_258_subplot_2","756284","CU_ARS_2026_WOP_258","NC09-4503N","258","6","","1","13","18","2"
"CU_ARS_2026_WOP_258_subplot_3","756285","CU_ARS_2026_WOP_258","NC09-4503N","258","6","","1","13","18","3"
"CU_ARS_2026_WOP_259_subplot_1","756520","CU_ARS_2026_WOP_259","NC09-4503N","259","6","","1","13","19","1"
"CU_ARS_2026_WOP_259_subplot_2","756521","CU_ARS_2026_WOP_259","NC09-4503N","259","6","","1","13","19","2"
"CU_ARS_2026_WOP_259_subplot_3","756522","CU_ARS_2026_WOP_259","NC09-4503N","259","6","","1","13","19","3"
"CU_ARS_2026_WOP_260_subplot_1","755779","CU_ARS_2026_WOP_260","SCLA18073SSB-36-1","260","6","","1","13","20","1"
"CU_ARS_2026_WOP_260_subplot_2","755780","CU_ARS_2026_WOP_260","SCLA18073SSB-36-1","260","6","","1","13","20","2"
"CU_ARS_2026_WOP_260_subplot_3","755781","CU_ARS_2026_WOP_260","SCLA18073SSB-36-1","260","6","","1","13","20","3"
"CU_ARS_2026_WOP_261_subplot_1","755908","CU_ARS_2026_WOP_261","SCLA18073SSB-36-1","261","6","","1","14","20","1"
"CU_ARS_2026_WOP_261_subplot_2","755909","CU_ARS_2026_WOP_261","SCLA18073SSB-36-1","261","6","","1","14","20","2"
"CU_ARS_2026_WOP_261_subplot_3","755910","CU_ARS_2026_WOP_261","SCLA18073SSB-36-1","261","6","","1","14","20","3"
"CU_ARS_2026_WOP_262_subplot_1","756184","CU_ARS_2026_WOP_262","NF13-4083-4_6","262","6","","1","14","19","1"
"CU_ARS_2026_WOP_262_subplot_2","756185","CU_ARS_2026_WOP_262","NF13-4083-4_6","262","6","","1","14","19","2"
"CU_ARS_2026_WOP_262_subplot_3","756186","CU_ARS_2026_WOP_262","NF13-4083-4_6","262","6","","1","14","19","3"
"CU_ARS_2026_WOP_263_subplot_1","756049","CU_ARS_2026_WOP_263","NF13-4083-4_6","263","6","","1","14","18","1"
"CU_ARS_2026_WOP_263_subplot_2","756050","CU_ARS_2026_WOP_263","NF13-4083-4_6","263","6","","1","14","18","2"
"CU_ARS_2026_WOP_263_subplot_3","756051","CU_ARS_2026_WOP_263","NF13-4083-4_6","263","6","","1","14","18","3"
"CU_ARS_2026_WOP_264_subplot_1","755563","CU_ARS_2026_WOP_264","NF13-4126-4_3","264","6","","1","14","17","1"
"CU_ARS_2026_WOP_264_subplot_2","755564","CU_ARS_2026_WOP_264","NF13-4126-4_3","264","6","","1","14","17","2"
"CU_ARS_2026_WOP_264_subplot_3","755565","CU_ARS_2026_WOP_264","NF13-4126-4_3","264","6","","1","14","17","3"
"CU_ARS_2026_WOP_265_subplot_1","755905","CU_ARS_2026_WOP_265","NF13-4126-4_3","265","6","","1","14","16","1"
"CU_ARS_2026_WOP_265_subplot_2","755906","CU_ARS_2026_WOP_265","NF13-4126-4_3","265","6","","1","14","16","2"
"CU_ARS_2026_WOP_265_subplot_3","755907","CU_ARS_2026_WOP_265","NF13-4126-4_3","265","6","","1","14","16","3"
"CU_ARS_2026_WOP_266_subplot_1","756022","CU_ARS_2026_WOP_266","NO_OATS_PLANTED","266","6","","1","14","15","1"
"CU_ARS_2026_WOP_266_subplot_2","756023","CU_ARS_2026_WOP_266","NO_OATS_PLANTED","266","6","","1","14","15","2"
"CU_ARS_2026_WOP_266_subplot_3","756024","CU_ARS_2026_WOP_266","NO_OATS_PLANTED","266","6","","1","14","15","3"
"CU_ARS_2026_WOP_267_subplot_1","756124","CU_ARS_2026_WOP_267","NC14-1965","267","6","","1","14","14","1"
"CU_ARS_2026_WOP_267_subplot_2","756125","CU_ARS_2026_WOP_267","NC14-1965","267","6","","1","14","14","2"
"CU_ARS_2026_WOP_267_subplot_3","756126","CU_ARS_2026_WOP_267","NC14-1965","267","6","","1","14","14","3"
"CU_ARS_2026_WOP_268_subplot_1","756550","CU_ARS_2026_WOP_268","NC14-1965","268","6","","1","14","13","1"
"CU_ARS_2026_WOP_268_subplot_2","756551","CU_ARS_2026_WOP_268","NC14-1965","268","6","","1","14","13","2"
"CU_ARS_2026_WOP_268_subplot_3","756552","CU_ARS_2026_WOP_268","NC14-1965","268","6","","1","14","13","3"
"CU_ARS_2026_WOP_269_subplot_1","756166","CU_ARS_2026_WOP_269","LA17069SBSS-2-1","269","6","","1","14","12","1"
"CU_ARS_2026_WOP_269_subplot_2","756167","CU_ARS_2026_WOP_269","LA17069SBSS-2-1","269","6","","1","14","12","2"
"CU_ARS_2026_WOP_269_subplot_3","756168","CU_ARS_2026_WOP_269","LA17069SBSS-2-1","269","6","","1","14","12","3"
"CU_ARS_2026_WOP_270_subplot_1","756010","CU_ARS_2026_WOP_270","LA17069SBSS-2-1","270","6","","1","14","11","1"
"CU_ARS_2026_WOP_270_subplot_2","756011","CU_ARS_2026_WOP_270","LA17069SBSS-2-1","270","6","","1","14","11","2"
"CU_ARS_2026_WOP_270_subplot_3","756012","CU_ARS_2026_WOP_270","LA17069SBSS-2-1","270","6","","1","14","11","3"
"CU_ARS_2026_WOP_271_subplot_1","756289","CU_ARS_2026_WOP_271","HORIZON201","271","6","","1","14","10","1"
"CU_ARS_2026_WOP_271_subplot_2","756290","CU_ARS_2026_WOP_271","HORIZON201","271","6","","1","14","10","2"
"CU_ARS_2026_WOP_271_subplot_3","756291","CU_ARS_2026_WOP_271","HORIZON201","271","6","","1","14","10","3"
"CU_ARS_2026_WOP_272_subplot_1","755986","CU_ARS_2026_WOP_272","HORIZON201","272","6","","1","14","9","1"
"CU_ARS_2026_WOP_272_subplot_2","755987","CU_ARS_2026_WOP_272","HORIZON201","272","6","","1","14","9","2"
"CU_ARS_2026_WOP_272_subplot_3","755988","CU_ARS_2026_WOP_272","HORIZON201","272","6","","1","14","9","3"
"CU_ARS_2026_WOP_273_subplot_1","755851","CU_ARS_2026_WOP_273","NF01404A","273","6","","1","14","8","1"
"CU_ARS_2026_WOP_273_subplot_2","755852","CU_ARS_2026_WOP_273","NF01404A","273","6","","1","14","8","2"
"CU_ARS_2026_WOP_273_subplot_3","755853","CU_ARS_2026_WOP_273","NF01404A","273","6","","1","14","8","3"
"CU_ARS_2026_WOP_274_subplot_1","756577","CU_ARS_2026_WOP_274","NF01404A","274","6","","1","14","7","1"
"CU_ARS_2026_WOP_274_subplot_2","756578","CU_ARS_2026_WOP_274","NF01404A","274","6","","1","14","7","2"
"CU_ARS_2026_WOP_274_subplot_3","756579","CU_ARS_2026_WOP_274","NF01404A","274","6","","1","14","7","3"
"CU_ARS_2026_WOP_275_subplot_1","756292","CU_ARS_2026_WOP_275","NC20-4702","275","6","","1","14","6","1"
"CU_ARS_2026_WOP_275_subplot_2","756293","CU_ARS_2026_WOP_275","NC20-4702","275","6","","1","14","6","2"
"CU_ARS_2026_WOP_275_subplot_3","756294","CU_ARS_2026_WOP_275","NC20-4702","275","6","","1","14","6","3"
"CU_ARS_2026_WOP_276_subplot_1","755758","CU_ARS_2026_WOP_276","NC20-4702","276","6","","1","14","5","1"
"CU_ARS_2026_WOP_276_subplot_2","755759","CU_ARS_2026_WOP_276","NC20-4702","276","6","","1","14","5","2"
"CU_ARS_2026_WOP_276_subplot_3","755760","CU_ARS_2026_WOP_276","NC20-4702","276","6","","1","14","5","3"
"CU_ARS_2026_WOP_277_subplot_1","755746","CU_ARS_2026_WOP_277","NC20-4551","277","6","","1","14","4","1"
"CU_ARS_2026_WOP_277_subplot_2","755747","CU_ARS_2026_WOP_277","NC20-4551","277","6","","1","14","4","2"
"CU_ARS_2026_WOP_277_subplot_3","755748","CU_ARS_2026_WOP_277","NC20-4551","277","6","","1","14","4","3"
"CU_ARS_2026_WOP_278_subplot_1","755575","CU_ARS_2026_WOP_278","NC20-4551","278","6","","1","14","3","1"
"CU_ARS_2026_WOP_278_subplot_2","755576","CU_ARS_2026_WOP_278","NC20-4551","278","6","","1","14","3","2"
"CU_ARS_2026_WOP_278_subplot_3","755577","CU_ARS_2026_WOP_278","NC20-4551","278","6","","1","14","3","3"
"CU_ARS_2026_WOP_279_subplot_1","755950","CU_ARS_2026_WOP_279","NC21-6610","279","6","","1","14","2","1"
"CU_ARS_2026_WOP_279_subplot_2","755951","CU_ARS_2026_WOP_279","NC21-6610","279","6","","1","14","2","2"
"CU_ARS_2026_WOP_279_subplot_3","755952","CU_ARS_2026_WOP_279","NC21-6610","279","6","","1","14","2","3"
"CU_ARS_2026_WOP_280_subplot_1","756208","CU_ARS_2026_WOP_280","NC21-6610","280","6","","1","14","1","1"
"CU_ARS_2026_WOP_280_subplot_2","756209","CU_ARS_2026_WOP_280","NC21-6610","280","6","","1","14","1","2"
"CU_ARS_2026_WOP_280_subplot_3","756210","CU_ARS_2026_WOP_280","NC21-6610","280","6","","1","14","1","3"
"CU_ARS_2026_WOP_281_subplot_1","756103","CU_ARS_2026_WOP_281","NC21-6492","281","6","","1","15","1","1"
"CU_ARS_2026_WOP_281_subplot_2","756104","CU_ARS_2026_WOP_281","NC21-6492","281","6","","1","15","1","2"
"CU_ARS_2026_WOP_281_subplot_3","756105","CU_ARS_2026_WOP_281","NC21-6492","281","6","","1","15","1","3"
"CU_ARS_2026_WOP_282_subplot_1","755755","CU_ARS_2026_WOP_282","NC14-1820","282","6","","1","15","2","1"
"CU_ARS_2026_WOP_282_subplot_2","755756","CU_ARS_2026_WOP_282","NC14-1820","282","6","","1","15","2","2"
"CU_ARS_2026_WOP_282_subplot_3","755757","CU_ARS_2026_WOP_282","NC14-1820","282","6","","1","15","2","3"
"CU_ARS_2026_WOP_283_subplot_1","755932","CU_ARS_2026_WOP_283","NC14-1820","283","6","","1","15","3","1"
"CU_ARS_2026_WOP_283_subplot_2","755933","CU_ARS_2026_WOP_283","NC14-1820","283","6","","1","15","3","2"
"CU_ARS_2026_WOP_283_subplot_3","755934","CU_ARS_2026_WOP_283","NC14-1820","283","6","","1","15","3","3"
"CU_ARS_2026_WOP_284_subplot_1","756448","CU_ARS_2026_WOP_284","PA7617-3658","284","6","","1","15","4","1"
"CU_ARS_2026_WOP_284_subplot_2","756449","CU_ARS_2026_WOP_284","PA7617-3658","284","6","","1","15","4","2"
"CU_ARS_2026_WOP_284_subplot_3","756450","CU_ARS_2026_WOP_284","PA7617-3658","284","6","","1","15","4","3"
"CU_ARS_2026_WOP_285_subplot_1","756106","CU_ARS_2026_WOP_285","NORA","285","6","","1","15","5","1"
"CU_ARS_2026_WOP_285_subplot_2","756107","CU_ARS_2026_WOP_285","NORA","285","6","","1","15","5","2"
