,OKAY,PA7617-3658,PA7617-3460,NORA,NF18,NF99414,AURORA,FLLA17069-52,NF13-4126-4_3,NF12AS-122-4_3,NF401_1,TX19CAS0058,NF05424_2,NF12AS-108-4_1,LA17129SBSS-8-1,Clav 6982,NF97405B2,NF12AS-91-4_1,NF12AS-107-4_4,FLLA17088-77,FLLA11019-8,LA17153SBSS-46-1,SCLA17031SBSS-4-1,NF12AS-122-4_4,NF13-4173-4_5,Clav 7618,NF13-4173-4_6,NF502_5,FLLA17069-54,LA17153SBSS-55-1,TX19CAS0057,FLLA17069-65,NF13-4157-4_2,NF12AS-73-4_3,NF00407,NF12AS-108-4_4,FLLA17069-53,LA17089SBS-45-1-1,NF13-4083-4_6,NF13-4124-4_8,SCLA17080SBS-4-2,SCLA17018SBSS-45-1,LA17075SBSS-29-1,NF13-4214-4_5,NF13-4173-4_4,NF13-4214-4_1,NF12AS-100-4_2,NF01404A,LA08039SBSBS-56-A1,Clav 4476,NF01401B,FLLA17088-61,NF13-4153-4_2,NF13-4124-4_3,LA17069SBSS-2-1,FLLA16083-25,NC21-6429,NC17-6440,Gerard 227,NC18-5877N,NC20-4795,NC20-4700,NC20-4402,NC20-4452,NC21-6475,NC20-4551,NC20-4526,NC21-6492,NC21-6497,NC21-6502,NC21-6505,NC21-6511,NC19-3542,NC20-4702,NC21-6576,Horizon 578,NC21-6609,NC21-6610,GERARD224,NC09-4503N,NF12AS-107-4_2-1,NF97405-1,NF99401_1-1,NF99414-1,HARRISON,HORIZON201,OZARK|POGI,Juggernaut,LA99016,Savage,LA15015SB-S50,TX18OCS9100,TX18OCS9104,TX18OCS9125
Clav 7618,-0.0951453960253374,0.796944099505069,0.593914882216012,0.0117859911070461,-0.0733562452477357,0.0299696369665769,0.145701338277086,-0.00649057961176148,0.168099536088547,0.30410242406054,0.0259743653933019,-0.174979729154857,0.136572072662183,-0.074718587588077,0.295414904679557,0.691072551983135,0.124157411704134,0.128128782549168,-0.0319296705718197,-0.00283698099422718,0.0752298933616194,-0.085911931958238,-0.0727236034504818,0.386415141940896,0.261461357316139,2.3650017046881,0.222245735919279,0.251453275027531,-0.0386193987666689,-0.0769086953935542,-0.141421284976074,0.0826598378785233,0.0343491883168678,0.142209653960094,0.0794448525323468,-0.0740712740899419,0.0202867855861972,0.0828889123960132,0.155854097040542,0.144764742054462,0.00231271303502509,0.0890181158264256,0.0604186499113157,-0.054398962720651,0.0285527470806791,-0.068868071223262,-0.0412896146172686,0.155842726124547,-0.0192407388483144,0.567359155999248,0.060498747571864,-0.02590479453373,-0.0462989382433889,0.123896557232798,0.179655585908897,-0.0416750424406029,-0.29826566754243,-0.0580700345338961,-0.220052478453544,-0.208833449937958,-0.207586408945657,-0.234702669341014,-0.230283807791005,-0.187809944887843,-0.24053946666169,-0.214681261723705,-0.219980330740128,-0.311303028604068,-0.308345634405733,-0.343575179643318,-0.306289062278978,-0.262124575183273,-0.100768619590469,-0.248729766703329,-0.260162737722999,-0.308554554819051,-0.068030467851714,-0.0800262538210288,-0.211902082998241,-0.03315768915361,-0.259051490397565,0.0662810764548324,-0.20832019546223,-0.207436942026916,-0.346774988330387,-0.254768148442907,-0.0906500186635178,-0.0631936841184212,-0.283858741654564,-0.117331247545699,-0.323779423135462,-0.205152125065738,-0.244641977952533,-0.218546530920325
NF13-4173-4_6,0.0611882258046836,0.267472386404772,0.141605708576902,0.122652859694078,-0.0270104189390465,0.241675701486178,0.154282079862543,-0.232283750016183,0.173820800847645,0.305756426114419,0.166040239858798,-0.113692340959415,0.113574862558309,-0.0283727612793877,0.0543074992514729,0.118256256899477,0.205483665020521,0.103456484852561,-0.0281041574395324,0.00172304318417441,-0.0870686522046734,0.0207666135095937,-0.0286093090366921,0.279413282806737,0.0295719548557167,0.222245735919279,1.42622012478219,0.720973650498761,-0.0509561505705874,-0.00487356410203744,-0.0761670729067945,-0.162406334118568,0.0752604741658003,0.300212082045038,-0.00700938930142065,-0.0288341040598826,0.0346364862443605,-0.0915120506302053,0.282871323175023,0.665479542789595,0.0566403853080032,-0.265442579233764,-0.188118681943269,-0.0414907262996661,0.533051326183329,0.0916176216663454,-0.0347271951155893,0.194756610784017,0.0442322734058936,0.0990002231271007,0.109308860936194,0.00351745151727977,-0.0687609496409585,0.611917377357642,-0.058288158900562,0.112627214644701,-0.225637087788335,-0.0782855815562202,-0.105851195820919,-0.240284898404499,-0.270947120241676,-0.136567924426101,-0.248190680812589,-0.19571992924832,-0.205928417468533,-0.2139952753554,-0.146382720485133,-0.187360898818175,-0.187061003343671,-0.119937042084107,-0.144782029603423,-0.0990358916452124,-0.229816145102879,-0.258205894108709,-0.21013724015627,-0.209996175262162,-0.143219970532577,-0.15416598506776,-0.150692960545609,-0.102081839589968,-0.222851615838895,0.000480670554508478,0.0226696582791541,0.0358478777319454,-0.113629049394108,-0.329778116500562,-0.00864957406185478,-0.230359925673182,-0.188172768169324,-0.233795110361666,-0.2896634818418,-0.282789262189452,-0.221273396980691,-0.311626921871552
NF502_5,0.0779702889340677,0.410427285715085,0.334445302143051,0.138206766252419,0.0343132945954573,0.0555864232680079,0.497064800961655,-0.120537809406875,0.128462962425254,0.641132429601514,0.251959191721615,-0.0475656918619771,0.398010127471102,0.032950952255116,-0.0518095959005555,0.408801029248627,0.253072132274761,0.290834871556872,-0.178158387878749,-0.0133100818607331,-0.195170178641698,-0.0508994577573666,0.0337885874596862,0.675003671335519,0.0171981110917118,0.251453275027531,0.720973650498761,1.62550517438507,-0.00801233053036372,-0.0481348819496403,-0.0629801993736108,-0.0956037946445247,0.122029572092885,0.240469071177196,0.193114286140673,0.0304321926277305,-0.150254238558641,-0.027743434401754,0.103157366941035,0.688830131247443,-0.00460717467658954,-0.18221426031491,-0.175614100910796,0.159128688584863,0.598856974104362,0.123583706908937,0.0443008815420284,-0.0260924935286825,-0.00932923603606247,0.156274343806902,0.331387471797756,-0.0529657385329619,0.18491185830102,0.73239106357034,-0.131126822657302,-0.120504976522232,-0.418712288420389,-0.117940266172377,-0.285377274369529,-0.315022442562246,-0.179312858875858,-0.254038566922756,-0.313969379195005,-0.313302195399486,-0.231438966525426,-0.244075840527829,-0.314449254249133,-0.319236835416833,-0.319006822715854,-0.27250216516648,-0.211460820308045,-0.232411840965193,-0.265181062210918,-0.315970343961435,-0.325382714034861,-0.303226041511837,-0.173243138103789,-0.164591565663174,-0.338427853199604,-0.195197201697712,-0.16299307072537,0.0635981539467245,-0.00679862732120917,-0.22877062656072,-0.349350460578159,-0.302990303400636,0.0740961107747708,-0.227184237728744,-0.289103683533745,-0.30493336508243,-0.353950600016675,-0.352503751380082,-0.241536064551679,-0.297990065130589
FLLA17069-54,0.0411006338505362,-0.043813630834975,-0.0301082268097059,0.0311509602749352,-0.0387849027258867,0.0149482279100167,0.0177479605728501,0.20328371820846,-0.0540671575903924,-0.0342533762674825,0.00937059167408364,0.346998734985211,-0.00293935843837656,-0.040147245066228,0.0804023100382456,0.095362170486674,-0.0711422363885199,-0.00698479752920583,0.185005834469126,0.119964287184298,0.258298777323047,0.0298130208445484,-0.039273636339354,-0.0741139388786007,-0.0791212987924048,-0.0386193987666689,-0.0509561505705874,-0.00801233053036372,1.67351377852928,0.0670648611250537,0.375509829903322,0.287744218763371,-0.101828119547318,-0.0592596083507268,0.0988487088109764,-0.0415441828780679,0.279810694491727,0.21702085819551,0.0049180478665805,-0.0569827957781215,0.0627887765257147,0.36363526705383,0.0942651622228032,-0.0344574858250417,0.00240099170238414,-0.016453429009724,-0.0403980807134167,-0.0539600295181559,0.0777733850597085,-0.149264451497245,0.00331780699089636,0.149702417161408,0.00268704481924145,-0.0638779953117192,0.378477586326403,0.228036357513166,0.0506281062718653,-0.118974370047524,-0.262632874188162,-0.20120542529654,-0.226433416026487,-0.186059265192428,-0.185332944093466,-0.199353104132517,0.0540340056715645,-0.174906483381479,-0.15444281254897,-0.214628684991253,-0.214095268781802,-0.0941405277511824,-0.0513610091077853,-0.0472676500309996,-0.138334326236216,-0.204068390773584,-0.23134457606194,-0.214664660028168,-0.173753839955542,-0.200276703440131,-0.221132401398925,-0.210482328787438,-0.263202755306899,-0.241726763652104,-0.150950176195407,-0.114601402581935,-0.16043637716245,-0.14559263893172,-0.167450013967405,0.0808964451020931,-0.00295010719038693,0.0102915602263765,0.147654275829478,-0.0556233695766588,0.0554140482434095,0.182833472767101
LA17153SBSS-55-1,-0.15483758356229,-0.0553807111880389,-0.0890729320134857,0.0420237508658877,-0.204190780904814,-0.155563458606248,-0.0547390071294305,-0.175348650719511,0.174987697908153,-0.223915718966941,-0.090355746610174,0.0313329046184787,-0.0640753462846058,-0.205553794349756,-0.0465448326209057,-0.0303208605776137,0.0673111328303965,-0.274360123244939,-0.0162429499425583,-0.0828365737596108,-0.0728860961393624,2.51800853228623,-0.202455764258813,-0.258905942665865,0.109550684410791,-0.0769086953935542,-0.00487356410203744,-0.0481348819496403,0.0670648611250537,2.73188597056122,0.0716030018739453,0.491735044157462,-0.182887251530216,-0.060131044625134,-0.0212162417689653,-0.205928125958272,-0.0881464095257425,0.095411323783049,-0.0415359719825188,-0.0280522163082145,1.30517882339414,0.892459739971691,-0.0816077255829557,-0.161275371946611,0.0381818687259232,-0.0845343413470146,-0.222336687392308,-0.0341022503631977,0.102914158261812,0.237173485761713,-0.157024006381504,-0.0704242590109628,-0.193091817477547,0.0091760038833023,0.929286421142087,-0.15659788805614,-0.197357999507943,-0.344930808158563,0.16512567739033,-0.122223539625178,-0.200062649582302,0.0750742526177717,-0.209694704781091,-0.281950786424722,-0.144358546819082,-0.212423908770182,0.0436111772997783,-0.206862349238985,-0.205731091148641,-0.202302262140395,-0.152883639281363,-0.232368974705637,-0.164589755014802,-0.122999613702511,0.00947905888849597,-0.210444280594881,-0.312255971801148,-0.324528914661316,-0.0301876688987067,-0.0237012269459337,-0.381845820334891,-0.109203141812204,-0.211722149829286,-0.234776647075255,-0.322566725686958,-0.267834318640817,-0.19951739928615,1.12848170867387,-0.292612638347389,-0.318221763765293,-0.224003948761605,0.0735801298337509,-0.305931020003024,-0.357960754792439
TX19CAS0057,0.00318222355021868,-0.0541571094702271,-0.00738850200561795,0.0769441930827243,-0.128576381938156,-0.00595804782253554,-0.0097689378551668,0.377770182815019,-0.0821139202843049,-0.00919554436565463,-0.0323201664639366,1.46234826604088,-0.0676816363121259,-0.125021856679777,0.0931201807157738,0.0758219222569797,-0.125219883254642,0.153694549541977,0.20355853454567,0.351066700060606,0.328218751985208,0.120109904993808,-0.129021145711348,-0.0624097148132911,-0.0455303467045138,-0.141421284976074,-0.0761670729067945,-0.0629801993736108,0.375509829903322,0.0716030018739453,1.76389042570434,0.154891671888029,-0.0445917155824555,-0.0721801328730497,0.0696480308145202,-0.124349456730342,0.390187401537828,0.191349551421204,-0.061827144286227,-0.111002813569293,-0.0602767233260174,0.217739026575171,0.174957776392894,-0.0883692647555156,0.0715605497042728,-0.109279144350619,-0.130164948835833,-0.030519156691298,0.0561606034184063,0.0207037064266998,0.0852730239960457,0.308345520352273,0.0373839045730064,-0.00190761072231371,0.344589513076034,0.392507947609766,-0.082699899730382,-0.14045472701911,-0.346477883042085,-0.220028063451674,-0.146949792149155,-0.204234546682508,-0.166626653439102,-0.314066363230066,-0.14666178661038,-0.239198647535392,-0.261190536323436,-0.36321676926374,-0.366857800093339,-0.231801116061737,-0.0957082540759718,-0.149953721802675,-0.177751523619891,-0.223787811648396,-0.29167326254536,-0.370120548029169,-0.29351321823987,-0.299934441600815,-0.280172824566721,-0.131706100492067,-0.368174081872167,-0.328341415224975,-0.201431816296446,-0.182410712163801,-0.204866682844121,-0.189384437397326,-0.141133999339839,-0.103039485851423,-0.101067286481873,0.0701594408380797,0.30882399262929,0.02225403011586,0.651129507194033,0.22971924329962
FLLA17069-65,-0.0588161991858955,0.00455734494517337,0.154961736208113,-0.0663177506115923,-0.04322972687314,-0.099061767441006,-0.0453484728680576,0.325640224191718,0.0789351592991862,-0.0790904705593336,-0.0534316896560393,0.184963113461052,-0.00789484269490335,-0.0396769517502893,0.354986570304046,0.293022529971809,0.0620665623326953,0.035416615718982,-0.107251794053917,0.0442973938164693,0.229362301304366,0.442543972070315,-0.0426119111183933,-0.116923161211526,0.205338711996411,0.0826598378785233,-0.162406334118568,-0.0956037946445247,0.287744218763371,0.491735044157462,0.154891671888029,2.5577413927945,-0.0090648439525903,-0.0917412222032959,0.0463453328426306,-0.0421599692989321,0.222045444235098,0.452657257987347,-0.139075735620601,-0.1529482620927,-0.0511539901987505,1.30572530543803,0.202150838938448,0.0192596095017091,-0.0682202504506038,0.0118470416624944,-0.0534550273993144,-0.161457333067617,-0.040468200198465,0.480380745631337,-0.027685716810146,0.00750570869729794,-0.0043503010830467,-0.0487330508525887,0.669392661586998,0.0977584981345705,-0.186554725621525,-0.20687243558933,-0.363883231731435,-0.249430391452381,-0.0426503410560692,-0.26125080892995,-0.179593665675469,-0.32041963208098,-0.100181724884945,-0.232580244046858,-0.343886512258036,-0.37121838712095,-0.370685422826086,-0.278594665744271,-0.237912289604918,-0.238284404521316,-0.227162228828915,-0.22278782164131,-0.331232449707981,-0.366686365271315,-0.215326325030228,-0.204706257687201,-0.388020244224299,-0.203361335917672,-0.238198445166192,-0.0714437742144884,-0.290878651921078,-0.246609902319618,-0.246892383096677,-0.243218057125717,-0.276505152808022,0.104904714005533,-0.200055257583679,-0.112732334430097,-0.138286471294244,0.231863032010334,-0.0711863984525419,0.20155068717345
NF13-4157-4_2,0.184924147721664,0.0307174226695852,0.0594450543851542,0.048107766702473,0.59869270681403,0.184726692827644,0.0805813100524079,0.083654180182471,0.284206746554045,0.227116819369762,0.12354013819754,-0.0114926429309992,0.108745583698949,0.597330364473689,-0.0187548410049566,-0.0726007980406088,0.754385863915977,0.095692657564509,-0.123331440221745,-0.00742282596780414,-0.0990072651551679,-0.233501628425872,0.600031749786623,0.175163405293362,0.177296172225158,0.0343491883168678,0.0752604741658003,0.122029572092885,-0.101828119547318,-0.182887251530216,-0.0445917155824555,-0.0090648439525903,1.31030985101849,0.456459499155383,0.0923752239411515,0.595547477999579,-0.0710050681635166,-0.167249708419754,0.370162743785909,0.160105151889289,-0.248509243693682,-0.113662545575178,0.156972049144055,0.328487896717574,0.054804441673249,0.253134452147806,0.581648909527634,0.00350277285532132,0.0318689522628963,0.00421623272474443,0.138966799896513,-0.0198426245492769,0.478568012191093,0.128079131007382,-0.0813338900682462,-0.0684617624757915,-0.234807177849785,-0.223109931366509,-0.31048254876685,-0.207654129255768,-0.182173550261185,-0.341027548646815,-0.228825438322378,-0.158034387354122,-0.31246829014873,-0.250573391048684,-0.267140471303757,-0.300866715973824,-0.308527367977241,-0.262713548086204,-0.339176891201657,-0.324821672626696,-0.13428637026442,-0.271084180842299,-0.266386043061752,-0.333992934031575,-0.259908267247168,-0.24336494830789,-0.272341546673144,-0.261637554804697,0.373324955987126,0.481764104567281,-0.236529496916477,-0.188160309194735,-0.0331421165137709,-0.205937255631554,-0.270164673151323,-0.398645874746273,-0.261735986196462,-0.285344472937626,-0.357812191068594,-0.213108061214467,-0.136437591196887,-0.243543477339726
NF12AS-73-4_3,0.289762905387393,0.204228018066661,0.252755283005352,0.155589784541561,-0.0547917135972315,0.130433263888238,0.238452554332125,-0.0675749692458284,0.417968966592994,0.230732151810438,0.192404054833599,-0.129984226915589,0.289748702560701,-0.0512389384743808,-0.00353806060700976,0.0713578086971983,0.989389799317592,0.0869183025600882,-0.095322210925239,-0.141294750486659,-0.0504769402331976,-0.0937885569722988,-0.0563769317978996,0.184240081676154,-0.0688420581081834,0.142209653960094,0.300212082045038,0.240469071177196,-0.0592596083507268,-0.060131044625134,-0.0721801328730497,-0.0917412222032959,0.456459499155383,1.49614305374281,-0.00946822745084857,-0.0506031799216757,-0.0183080956606626,-0.0818568413712006,0.561983784528466,0.185313992033091,-0.0306151207456983,-0.14799197125426,0.0469845966066603,0.0153301895960997,0.275746460778739,0.0711732874437092,-0.054896415838439,0.20270132365848,0.0718929973077823,0.231301104985612,0.119234651032443,-0.151547452086681,0.0657728585190325,0.214781953701025,-0.0415393018385481,0.0783832305010621,-0.229364884138721,-0.189767264458617,-0.206881024839719,-0.18121825476409,-0.164020283742221,-0.175786865299037,-0.274012355582734,-0.155722517060867,-0.316626980544244,-0.20558989592214,-0.214493971167364,-0.291014853522058,-0.299978610873739,-0.195000041123792,-0.178403336764998,-0.194760502065584,-0.0936910376569586,-0.2327293723025,-0.291125689170942,-0.295835163913477,-0.243133500279707,-0.232423787654123,-0.20574068531471,-0.138408302275113,-0.258651748050586,0.688829584635786,-0.0501488343231706,0.0161021887438015,0.075595207119927,-0.217913122788172,-0.105839599861572,-0.264509544687492,-0.15846172749729,-0.28848029545469,-0.348632050679765,-0.257122455421087,-0.2331948898515,-0.340582518361981
NF00407,-0.0234601229195362,-0.0363031998153812,-0.0301251639337576,0.0312339969920845,0.110936262293584,0.0262601065568228,0.2022215765944,0.175298418262319,-0.00488503184556948,0.0428663232346572,0.205538209682598,0.0877931083911324,-0.00169694912869671,0.109573919953243,0.169796326697633,-0.0808644355092939,0.0697264881320062,0.0152067830299259,0.139975597048619,0.207480794695652,0.0378338113672784,0.00516792658725121,0.110373847004418,0.0629048661153976,0.25473717495736,0.0794448525323468,-0.00700938930142065,0.193114286140673,0.0988487088109764,-0.0212162417689653,0.0696480308145202,0.0463453328426306,0.0923752239411515,-0.00946822745084857,1.5850571921739,0.108103300465704,0.083184811722001,0.0211529844587268,0.0995697458547472,0.123833868998097,-0.0674550100010754,-0.0298915081462655,0.0152978536632582,0.196817654255361,-0.0274981788696622,0.0989107300073045,0.112337045085147,-0.0349292976832899,0.122413142169066,-0.0803852505043756,0.209991968849696,0.262084695540689,0.271829021169145,0.0875917029662061,-0.0169927443184565,0.191964865863999,-0.148494361425425,-0.0777452084826669,-0.187392387280844,-0.125566336172513,-0.109042634034914,-0.117072683333017,-0.0573519784228566,-0.228247905586336,-0.186066828619252,-0.232717565196693,-0.217678423364987,-0.189197084655716,-0.187946957304317,-0.222243850798694,-0.239826777791436,-0.215515171406256,-0.239795477565973,-0.146074683964579,-0.156828964218386,-0.178333992671422,-0.240854470132218,-0.237461955450049,-0.193094223059373,-0.246853322374814,-0.107157179500087,-0.0183767428663062,-0.175234701675861,-0.199952672552939,-0.213401493209409,-0.0502622388151361,-0.0911595012752181,-0.161235934502938,-0.0636344212702263,0.0164735604766387,0.0307078702233423,-0.207837807576976,-0.120659952973495,-0.10656849766004
NF12AS-108-4_4,0.000584041109732282,-0.107708063391151,-0.111616379235263,0.0205261459925066,1.14802357712517,0.0561491988476849,0.019913255862012,0.110554599437677,0.00301063766385873,0.22984755761828,0.107286252861365,-0.0935106499417711,-0.0370149416958497,1.15157635224803,-0.127723913380434,-0.182893535318689,-0.0315999271731868,0.125269216268864,-0.0857036403668895,0.03156128889296,-0.0873800018676452,-0.274919154052988,1.14587595691741,0.175058969237648,0.466334856050507,-0.0740712740899419,-0.0288341040598826,0.0304321926277305,-0.0415441828780679,-0.205928125958272,-0.124349456730342,-0.0421599692989321,0.595547477999579,-0.0506031799216757,0.108103300465704,1.16120049694791,-0.100995420905898,-0.121566349828941,0.0525995856634061,0.0960425300512664,-0.174007747495353,-0.0849477549720013,0.206864518097665,0.557532158545965,0.0246357134963283,0.592266213929631,1.11418853324421,-0.0711128145345114,0.0348222058150435,-0.0858050681544796,0.00383626627412904,-0.0021860096593096,0.64614781019101,0.0502011440296744,-0.216818366673521,-0.118529468899193,-0.205347771307978,-0.225824641984109,-0.244884508463053,-0.196983863902182,-0.21759207688077,-0.263470311687349,-0.193615068547741,-0.100007807945412,-0.26740138168724,-0.168985334398292,-0.199030595433248,-0.179684083108342,-0.185670861486,-0.202977482100149,-0.283715634137261,-0.282382614865833,-0.208718047141041,-0.158776028223268,-0.225614247847507,-0.208383117172065,-0.131557497311103,-0.121717628174124,-0.216012590336248,-0.28282817432777,0.849027487760987,-0.245432214049167,-0.254761516285006,-0.321710807224125,-0.172377799080548,-0.147371867534032,-0.284819561509362,-0.37150365686232,-0.251685179144369,-0.218454568111802,-0.304921612775059,-0.372789884681347,-0.255570289648214,-0.198251666384355
FLLA17069-53,0.069035649255369,-0.0226645924837766,-0.0416040249556929,-0.0337979394752578,-0.104122383192541,0.0990436472518795,-0.0282385376270625,0.357373545258351,-0.0073146364151699,-0.1100108050079,0.0162433179959142,0.375147513626979,-0.0257244844804036,-0.10056960806969,0.114594700561538,-0.100194910084088,-0.0326350980832788,0.124878159164091,0.189496183653868,0.0952715241644075,0.36717452290621,0.00694631403607738,-0.103474600579369,-0.126773124659705,-0.0107403929834552,0.0202867855861972,0.0346364862443605,-0.150254238558641,0.279810694491727,-0.0881464095257425,0.390187401537828,0.222045444235098,-0.0710050681635166,-0.0183080956606626,0.083184811722001,-0.100995420905898,1.79394430025257,0.106204356695864,-0.10797834682739,-0.0897117101995621,0.157920273194765,0.121562083868048,0.0613582714793422,-0.060700162768762,-0.111339686202359,-0.0265805150711846,-0.10602212534405,0.0339789721997687,-0.0159768835648167,0.101863845747753,0.0123025948502039,0.0728351404623788,-0.0105102518533786,-0.0341556557093448,0.244988452323018,0.342884161342391,0.209024645109128,-0.115945982589008,-0.175406412523154,-0.257277115113392,-0.29181784806797,-0.113670836307898,-0.199557135639647,-0.288945228112172,-0.0694454503125518,-0.218353866442701,-0.177298907476537,-0.246515284025234,-0.246248995236511,0.127234180389407,0.199520171108458,0.125878877281127,-0.206737826071684,-0.273285529276401,-0.199404452474827,-0.235199494188613,-0.231389029287611,-0.231570432475031,-0.208641248359606,-0.16928158598593,-0.322814887541954,-0.251627130987357,-0.0685712762354773,-0.176051710882719,-0.131699093668621,-0.199941439247788,-0.114781102526875,-0.0343010461144771,-0.150504241453268,0.296322084465151,0.391725742538206,0.0983824126569215,-0.00940890760302213,0.0372669621534988
LA17089SBS-45-1-1,-0.0171735461851502,-0.0655372720152857,0.1574772538171,0.259794989583202,-0.118701940195008,0.156505528434986,-0.047692121017488,0.403519725537723,0.0205684117149165,-0.102819053880208,0.0635442579045913,0.235881828053291,0.0755606034792903,-0.120064282535349,0.229822420310523,0.486853783913952,-0.082311203046792,-0.129919706957041,0.260179591478139,0.0988541917525566,0.168454944073165,0.115286528098099,-0.117009848675659,-0.143836787008094,-0.104512881177755,0.0828889123960132,-0.0915120506302053,-0.027743434401754,0.21702085819551,0.095411323783049,0.191349551421204,0.452657257987347,-0.167249708419754,-0.0818568413712006,0.0211529844587268,-0.121566349828941,0.106204356695864,2.37537491568046,-0.0757184055278406,-0.0522070146110596,0.104377165443509,1.11804545355086,0.703305114553301,-0.0828123078244335,0.0514758622422984,-0.0281996236629376,-0.0931473215606408,0.0712732414382745,0.11361350191201,0.191054280188786,-0.00479348018288324,0.0582715351643017,-0.161847401865776,-0.0189127009496541,-0.0357829362906414,0.133254243662074,-0.325250348141896,-0.203038287863142,-0.298256819424248,-0.280216938398981,-0.0278213606863356,-0.191150943156754,-0.234146671049299,-0.35362707338497,-0.0449458341628219,-0.250039315881506,-0.269660907076761,-0.229782336231554,-0.236432884784549,-0.278812312511749,-0.240661025508415,-0.305857817839834,-0.286836107657504,-0.364941731212544,-0.255356182286106,-0.229190355058978,-0.178053676997362,-0.188144481527357,-0.33732206926721,-0.0665553184763813,-0.324032098530253,-0.254154152651008,-0.0596598958979067,-0.121224470383884,-0.243932753430707,-0.174916936938535,0.139614135023779,0.0108947177104914,-0.0818358711993674,-0.159322015274427,-0.032043564182519,0.0892017430042835,0.00599612683489576,0.0437520588359032
NF13-4083-4_6,0.124219842328776,0.156152078613405,0.115064557374604,0.158904307509862,0.0554066013075546,0.0688220465975444,0.185530689901461,-0.0970835315030385,0.292405908391519,0.014697910484232,0.248729196701736,-0.032668324714784,0.185291980934604,0.0540435878626122,0.0846724805402978,0.0479883656825063,0.738300020686078,0.0924685704626911,-0.112942488924703,0.013076992297804,-0.0133047492778037,-0.0708298565255608,0.05487125014724,0.0453470545136582,0.0335157348247213,0.155854097040542,0.282871323175023,0.103157366941035,0.0049180478665805,-0.0415359719825188,-0.061827144286227,-0.139075735620601,0.370162743785909,0.561983784528466,0.0995697458547472,0.0525995856634061,-0.10797834682739,-0.0757184055278406,1.32976965857664,0.382341288867808,0.0628411747810271,-0.233843038805037,-0.0434523953949918,0.102334557207346,0.106966680248221,0.0842020188183678,0.0362108023316505,0.162166382611,0.0686302933662843,0.140380455518178,0.12043677623173,0.0438924428685294,0.121215633811092,0.338180808526472,-0.111413499857219,-0.00319093351694626,-0.219749803851162,-0.133249789550945,-0.174346618283797,-0.251077068676602,-0.304380276949779,-0.190666090627105,-0.26624909338595,-0.144356680506757,-0.233975251629334,-0.225165649929572,-0.16085396009434,-0.259312768403369,-0.268516320403762,-0.13521713485552,-0.239239851801777,-0.150280731224374,-0.211474445078581,-0.0840175187108993,-0.246655807689828,-0.246280918766262,-0.070101222242199,-0.0723882790019254,-0.146413603017302,-0.125425755176323,-0.152030605239719,0.491711282382333,-0.0651331729972223,0.00464675200865629,-0.0495553943282171,-0.244076623713735,-0.1194580379948,-0.222592360739516,-0.20108817973797,-0.225737975712158,-0.328609302594346,-0.244523865427495,-0.234766781904405,-0.321627186522231
NF13-4124-4_8,-0.042396512751699,0.292083679439382,0.116271991317987,0.165124577388048,0.099955936468734,0.157142032399088,0.172223235081126,-0.175135674682955,0.118796930674641,0.2105602283058,0.195009989449474,-0.13536394473475,0.0703704153190206,0.0985935941283927,0.0132077059396481,0.216938567196628,0.173372548635611,0.181037187298398,-0.0372288107546112,-0.048437520441799,-0.15728687127625,0.00685554196889991,0.0993989248832221,0.266603695694658,0.231939873099309,0.144764742054462,0.665479542789595,0.688830131247443,-0.0569827957781215,-0.0280522163082145,-0.111002813569293,-0.1529482620927,0.160105151889289,0.185313992033091,0.123833868998097,0.0960425300512664,-0.0897117101995621,-0.0522070146110596,0.382341288867808,1.38461961219694,0.0696596631931774,-0.174261409819814,-0.0394225621328706,0.10076283049516,0.330760165128101,0.167916852087855,0.0635372961762254,0.183304924196395,0.043367943435044,0.0381745824481299,0.105383909937715,-0.0511315300056666,0.215062270055241,0.788527901941136,-0.145273495157073,0.0581199827617006,-0.207378870088738,-0.190198394599115,-0.143025896272134,-0.236669635835329,-0.214902225597433,-0.234342225233699,-0.229124556884971,-0.233510506356722,-0.255755994700965,-0.0843959744631195,-0.173085035130046,-0.204682600085862,-0.202763827714174,-0.195343234114777,-0.26123848383473,-0.192216854838049,-0.315617586639857,-0.137813652466958,-0.154413424571835,-0.213733566445658,-0.155764076871107,-0.165736594393951,-0.183020996005915,-0.101082304512566,-0.0920975854521572,-0.0218008537319611,0.0971725419222392,-0.0843088178987884,-0.215046777295246,-0.291219869063446,0.00974426406088812,-0.286273313737363,-0.273387571036414,-0.326024429877231,-0.347925167509246,-0.273648401900669,-0.354775491827477,-0.373123640902082
